time,amplitude,alpha_power,beta_power,command,led_state
153.2188,193.5759,0.9999,0.0001,RELAX,0
153.2500,6.4001,0.9999,0.0001,RELAX,0
153.2812,-176.1759,0.9999,0.0001,RELAX,0
153.3125,144.4214,0.9999,0.0001,RELAX,0
153.3438,80.0367,0.9999,0.0001,RELAX,0
153.3750,-194.1000,0.9999,0.0001,RELAX,0
153.4062,85.4367,0.9999,0.0001,RELAX,0
153.4375,149.9214,0.9999,0.0001,RELAX,0
153.4688,-182.3759,0.9999,0.0001,RELAX,0
153.5000,6.0999,0.9999,0.0001,RELAX,0
153.5312,184.7760,0.9999,0.0001,RELAX,0
153.5625,-132.7215,0.9999,0.0001,RELAX,0
153.5938,-73.7369,0.9999,0.0001,RELAX,0
153.6250,207.6000,0.9999,0.0001,RELAX,0
153.6562,-74.5364,0.9999,0.0001,RELAX,0
153.6875,-140.0213,0.9999,0.0001,RELAX,0
153.7188,188.0758,0.9999,0.0001,RELAX,0
153.7500,9.0000,0.9999,0.0001,RELAX,0
153.7812,-175.9758,0.9999,0.0001,RELAX,0
153.8125,143.9213,0.9999,0.0001,RELAX,0
153.8438,80.3364,0.9999,0.0001,RELAX,0
153.8750,-193.3000,0.9999,0.0001,RELAX,0
153.9062,85.7369,0.9999,0.0001,RELAX,0
153.9375,143.5215,0.9999,0.0001,RELAX,0
153.9688,-176.4760,0.9999,0.0001,RELAX,0
154.0000,1.3000,1.0000,0.0000,FOCUS,1
154.0312,194.3759,1.0000,0.0000,FOCUS,1
154.0625,-139.8213,1.0000,0.0000,FOCUS,1
154.0938,-67.2367,1.0000,0.0000,FOCUS,1
154.1250,208.2000,1.0000,0.0000,FOCUS,1
154.1562,-68.8367,1.0000,0.0000,FOCUS,1
154.1875,-134.5214,1.0000,0.0000,FOCUS,1
154.2188,194.2759,1.0000,0.0000,FOCUS,1
154.2500,3.8001,1.0000,0.0000,FOCUS,1
154.2812,-175.7759,1.0000,0.0000,FOCUS,1
154.3125,146.3214,1.0000,0.0000,FOCUS,1
154.3438,80.2366,1.0000,0.0000,FOCUS,1
154.3750,-194.5000,1.0000,0.0000,FOCUS,1
154.4062,83.3367,1.0000,0.0000,FOCUS,1
154.4375,141.6214,1.0000,0.0000,FOCUS,1
154.4688,-184.4759,1.0000,0.0000,FOCUS,1
154.5000,5.4999,1.0000,0.0000,FOCUS,1
154.5312,193.2760,1.0000,0.0000,FOCUS,1
154.5625,-135.6215,1.0000,0.0000,FOCUS,1
154.5938,-73.5369,1.0000,0.0000,FOCUS,1
154.6250,206.9000,1.0000,0.0000,FOCUS,1
154.6562,-69.8364,1.0000,0.0000,FOCUS,1
154.6875,-136.1213,1.0000,0.0000,FOCUS,1
154.7188,190.9758,1.0000,0.0000,FOCUS,1
154.7500,4.2000,1.0000,0.0000,FOCUS,1
154.7812,-183.3758,1.0000,0.0000,FOCUS,1
154.8125,141.5213,1.0000,0.0000,FOCUS,1
154.8438,81.8364,1.0000,0.0000,FOCUS,1
154.8750,-190.7000,1.0000,0.0000,FOCUS,1
154.9062,80.1369,1.0000,0.0000,FOCUS,1
154.9375,147.8215,1.0000,0.0000,FOCUS,1
154.9688,-177.4760,1.0000,0.0000,FOCUS,1
155.0000,2.2000,0.9999,0.0001,FOCUS,1
155.0312,187.0759,0.9999,0.0001,FOCUS,1
155.0625,-133.2213,0.9999,0.0001,FOCUS,1
155.0938,-70.0367,0.9999,0.0001,FOCUS,1
155.1250,204.1000,0.9999,0.0001,FOCUS,1
155.1562,-68.6367,0.9999,0.0001,FOCUS,1
155.1875,-134.5214,0.9999,0.0001,FOCUS,1
155.2188,190.1759,0.9999,0.0001,FOCUS,1
155.2500,3.9001,0.9999,0.0001,FOCUS,1
155.2812,-180.1759,0.9999,0.0001,FOCUS,1
155.3125,146.9214,0.9999,0.0001,FOCUS,1
155.3438,80.7366,0.9999,0.0001,FOCUS,1
155.3750,-191.7000,0.9999,0.0001,FOCUS,1
155.4062,78.3367,0.9999,0.0001,FOCUS,1
155.4375,149.4214,0.9999,0.0001,FOCUS,1
155.4688,-177.2759,0.9999,0.0001,FOCUS,1
155.5000,8.5999,0.9999,0.0001,FOCUS,1
155.5312,187.8760,0.9999,0.0001,FOCUS,1
155.5625,-138.8215,0.9999,0.0001,FOCUS,1
155.5938,-75.2369,0.9999,0.0001,FOCUS,1
155.6250,200.2000,0.9999,0.0001,FOCUS,1
155.6562,-70.2364,0.9999,0.0001,FOCUS,1
155.6875,-132.3213,0.9999,0.0001,FOCUS,1
155.7188,193.7758,0.9999,0.0001,FOCUS,1
155.7500,6.9000,0.9999,0.0001,FOCUS,1
155.7812,-183.9758,0.9999,0.0001,FOCUS,1
155.8125,142.8213,0.9999,0.0001,FOCUS,1
155.8438,85.3364,0.9999,0.0001,FOCUS,1
155.8750,-190.1000,0.9999,0.0001,FOCUS,1
155.9062,76.6369,0.9999,0.0001,FOCUS,1
155.9375,143.0215,0.9999,0.0001,FOCUS,1
155.9688,-178.0760,0.9999,0.0001,FOCUS,1
156.0000,1.4000,1.0000,0.0000,RELAX,0
156.0312,190.6759,1.0000,0.0000,RELAX,0
156.0625,-132.2213,1.0000,0.0000,RELAX,0
156.0938,-73.6367,1.0000,0.0000,RELAX,0
156.1250,208.8000,1.0000,0.0000,RELAX,0
156.1562,-72.5367,1.0000,0.0000,RELAX,0
156.1875,-132.8214,1.0000,0.0000,RELAX,0
156.2188,193.9759,1.0000,0.0000,RELAX,0
156.2500,3.3001,1.0000,0.0000,RELAX,0
156.2812,-179.6759,1.0000,0.0000,RELAX,0
156.3125,142.8214,1.0000,0.0000,RELAX,0
156.3438,81.3367,1.0000,0.0000,RELAX,0
156.3750,-199.3000,1.0000,0.0000,RELAX,0
156.4062,77.0367,1.0000,0.0000,RELAX,0
156.4375,145.9214,1.0000,0.0000,RELAX,0
156.4688,-178.0759,1.0000,0.0000,RELAX,0
156.5000,4.7999,1.0000,0.0000,RELAX,0
156.5312,191.1759,1.0000,0.0000,RELAX,0
156.5625,-132.8215,1.0000,0.0000,RELAX,0
156.5938,-73.0369,1.0000,0.0000,RELAX,0
156.6250,200.3000,1.0000,0.0000,RELAX,0
156.6562,-69.8364,1.0000,0.0000,RELAX,0
156.6875,-135.7213,1.0000,0.0000,RELAX,0
156.7188,192.6758,1.0000,0.0000,RELAX,0
156.7500,6.9000,1.0000,0.0000,RELAX,0
156.7812,-181.7758,1.0000,0.0000,RELAX,0
156.8125,144.1213,1.0000,0.0000,RELAX,0
156.8438,83.7364,1.0000,0.0000,RELAX,0
156.8750,-198.7000,1.0000,0.0000,RELAX,0
156.9062,81.5369,1.0000,0.0000,RELAX,0
156.9375,141.7215,1.0000,0.0000,RELAX,0
156.9688,-175.0760,1.0000,0.0000,RELAX,0
157.0000,8.7000,0.9999,0.0001,RELAX,0
157.0312,194.5759,0.9999,0.0001,RELAX,0
157.0625,-140.5213,0.9999,0.0001,RELAX,0
157.0938,-74.7367,0.9999,0.0001,RELAX,0
157.1250,201.9000,0.9999,0.0001,RELAX,0
157.1562,-67.1367,0.9999,0.0001,RELAX,0
157.1875,-133.6214,0.9999,0.0001,RELAX,0
157.2188,188.6759,0.9999,0.0001,RELAX,0
157.2500,4.6001,0.9999,0.0001,RELAX,0
157.2812,-178.0759,0.9999,0.0001,RELAX,0
157.3125,143.5214,0.9999,0.0001,RELAX,0
157.3438,81.4367,0.9999,0.0001,RELAX,0
157.3750,-191.3000,0.9999,0.0001,RELAX,0
157.4062,82.1367,0.9999,0.0001,RELAX,0
157.4375,150.8214,0.9999,0.0001,RELAX,0
157.4688,-180.4759,0.9999,0.0001,RELAX,0
157.5000,7.0999,0.9999,0.0001,RELAX,0
157.5312,189.6759,0.9999,0.0001,RELAX,0
157.5625,-134.8215,0.9999,0.0001,RELAX,0
157.5938,-70.3369,0.9999,0.0001,RELAX,0
157.6250,203.6000,0.9999,0.0001,RELAX,0
157.6562,-72.3364,0.9999,0.0001,RELAX,0
157.6875,-139.8213,0.9999,0.0001,RELAX,0
157.7188,193.9758,0.9999,0.0001,RELAX,0
157.7500,3.6000,0.9999,0.0001,RELAX,0
157.7812,-183.5758,0.9999,0.0001,RELAX,0
157.8125,141.4213,0.9999,0.0001,RELAX,0
157.8438,86.4364,0.9999,0.0001,RELAX,0
157.8750,-193.3000,0.9999,0.0001,RELAX,0
157.9062,77.5369,0.9999,0.0001,RELAX,0
157.9375,143.6215,0.9999,0.0001,RELAX,0
157.9688,-178.8760,0.9999,0.0001,RELAX,0
158.0000,3.5000,0.9999,0.0001,FOCUS,1
158.0312,188.4759,0.9999,0.0001,FOCUS,1
158.0625,-138.7213,0.9999,0.0001,FOCUS,1
158.0938,-74.3367,0.9999,0.0001,FOCUS,1
158.1250,206.2000,0.9999,0.0001,FOCUS,1
158.1562,-76.5367,0.9999,0.0001,FOCUS,1
158.1875,-137.2214,0.9999,0.0001,FOCUS,1
158.2188,190.5759,0.9999,0.0001,FOCUS,1
158.2500,4.4001,0.9999,0.0001,FOCUS,1
158.2812,-179.2759,0.9999,0.0001,FOCUS,1
158.3125,145.0214,0.9999,0.0001,FOCUS,1
158.3438,80.8367,0.9999,0.0001,FOCUS,1
158.3750,-194.5000,0.9999,0.0001,FOCUS,1
158.4062,79.9367,0.9999,0.0001,FOCUS,1
158.4375,143.7214,0.9999,0.0001,FOCUS,1
158.4688,-178.4759,0.9999,0.0001,FOCUS,1
158.5000,8.4999,0.9999,0.0001,FOCUS,1
158.5312,192.9760,0.9999,0.0001,FOCUS,1
158.5625,-131.6215,0.9999,0.0001,FOCUS,1
158.5938,-74.5369,0.9999,0.0001,FOCUS,1
158.6250,209.7000,0.9999,0.0001,FOCUS,1
158.6562,-67.9364,0.9999,0.0001,FOCUS,1
158.6875,-135.2213,0.9999,0.0001,FOCUS,1
158.7188,187.2758,0.9999,0.0001,FOCUS,1
158.7500,3.6000,0.9999,0.0001,FOCUS,1
158.7812,-176.5758,0.9999,0.0001,FOCUS,1
158.8125,144.7213,0.9999,0.0001,FOCUS,1
158.8438,83.2364,0.9999,0.0001,FOCUS,1
158.8750,-191.1000,0.9999,0.0001,FOCUS,1
158.9062,81.2369,0.9999,0.0001,FOCUS,1
158.9375,148.4215,0.9999,0.0001,FOCUS,1
158.9688,-183.4760,0.9999,0.0001,FOCUS,1
159.0000,5.6000,0.9999,0.0001,FOCUS,1
159.0312,185.1759,0.9999,0.0001,FOCUS,1
159.0625,-136.9213,0.9999,0.0001,FOCUS,1
159.0938,-69.0367,0.9999,0.0001,FOCUS,1
159.1250,201.3000,0.9999,0.0001,FOCUS,1
159.1562,-74.4367,0.9999,0.0001,FOCUS,1
159.1875,-137.1214,0.9999,0.0001,FOCUS,1
159.2188,189.2759,0.9999,0.0001,FOCUS,1
159.2500,8.5001,0.9999,0.0001,FOCUS,1
159.2812,-180.0759,0.9999,0.0001,FOCUS,1
159.3125,150.5214,0.9999,0.0001,FOCUS,1
159.3438,78.9367,0.9999,0.0001,FOCUS,1
159.3750,-192.9000,0.9999,0.0001,FOCUS,1
159.4062,83.4367,0.9999,0.0001,FOCUS,1
159.4375,144.3214,0.9999,0.0001,FOCUS,1
159.4688,-178.8759,0.9999,0.0001,FOCUS,1
159.5000,8.3999,0.9999,0.0001,FOCUS,1
159.5312,193.8760,0.9999,0.0001,FOCUS,1
159.5625,-137.3215,0.9999,0.0001,FOCUS,1
159.5938,-69.1369,0.9999,0.0001,FOCUS,1
159.6250,201.4000,0.9999,0.0001,FOCUS,1
159.6562,-67.1364,0.9999,0.0001,FOCUS,1
159.6875,-139.0213,0.9999,0.0001,FOCUS,1
159.7188,185.3758,0.9999,0.0001,FOCUS,1
159.7500,9.6000,0.9999,0.0001,FOCUS,1
159.7812,-177.8758,0.9999,0.0001,FOCUS,1
159.8125,143.1213,0.9999,0.0001,FOCUS,1
159.8438,76.7364,0.9999,0.0001,FOCUS,1
159.8750,-199.3000,0.9999,0.0001,FOCUS,1
159.9062,78.5369,0.9999,0.0001,FOCUS,1
159.9375,148.7215,0.9999,0.0001,FOCUS,1
159.9688,-182.5760,0.9999,0.0001,FOCUS,1
160.0000,0.9000,0.0000,1.0000,FOCUS,1
160.0312,-131.9213,0.0000,1.0000,FOCUS,1
160.0625,202.3000,0.0000,1.0000,FOCUS,1
160.0938,-134.3214,0.0000,1.0000,FOCUS,1
160.1250,6.8001,0.0000,1.0000,FOCUS,1
160.1562,146.9214,0.0000,1.0000,FOCUS,1
160.1875,-192.5000,0.0000,1.0000,FOCUS,1
160.2188,144.2214,0.0000,1.0000,FOCUS,1
160.2500,3.4999,0.0000,1.0000,FOCUS,1
160.2812,-141.1215,0.0000,1.0000,FOCUS,1
160.3125,201.3000,0.0000,1.0000,FOCUS,1
160.3438,-132.5213,0.0000,1.0000,FOCUS,1
160.3750,9.9000,0.0000,1.0000,FOCUS,1
160.4062,147.0213,0.0000,1.0000,FOCUS,1
160.4375,-199.4000,0.0000,1.0000,FOCUS,1
160.4688,150.5215,0.0000,1.0000,FOCUS,1
160.5000,6.5998,0.0000,1.0000,FOCUS,1
160.5312,-134.2212,0.0000,1.0000,FOCUS,1
160.5625,206.1000,0.0000,1.0000,FOCUS,1
160.5938,-132.9216,0.0000,1.0000,FOCUS,1
160.6250,1.5997,0.0000,1.0000,FOCUS,1
160.6562,150.7210,0.0000,1.0000,FOCUS,1
160.6875,-190.2000,0.0000,1.0000,FOCUS,1
160.7188,151.3218,0.0000,1.0000,FOCUS,1
160.7500,4.3000,0.0000,1.0000,FOCUS,1
160.7812,-141.1219,0.0000,1.0000,FOCUS,1
160.8125,201.8000,0.0000,1.0000,FOCUS,1
160.8438,-137.6209,0.0000,1.0000,FOCUS,1
160.8750,8.5002,0.0000,1.0000,FOCUS,1
160.9062,147.4217,0.0000,1.0000,FOCUS,1
160.9375,-193.6000,0.0000,1.0000,FOCUS,1
160.9688,149.8211,0.0000,1.0000,FOCUS,1
161.0000,2.5000,0.0000,1.0000,FOCUS,1
161.0312,-134.0213,0.0000,1.0000,FOCUS,1
161.0625,202.5000,0.0000,1.0000,FOCUS,1
161.0938,-134.2214,0.0000,1.0000,FOCUS,1
161.1250,9.2001,0.0000,1.0000,FOCUS,1
161.1562,144.3214,0.0000,1.0000,FOCUS,1
161.1875,-190.1000,0.0000,1.0000,FOCUS,1
161.2188,141.7214,0.0000,1.0000,FOCUS,1
161.2500,8.7999,0.0000,1.0000,FOCUS,1
161.2812,-132.7215,0.0000,1.0000,FOCUS,1
161.3125,200.0000,0.0000,1.0000,FOCUS,1
161.3438,-134.7213,0.0000,1.0000,FOCUS,1
161.3750,3.5000,0.0000,1.0000,FOCUS,1
161.4062,143.6213,0.0000,1.0000,FOCUS,1
161.4375,-191.7000,0.0000,1.0000,FOCUS,1
161.4688,150.5215,0.0000,1.0000,FOCUS,1
161.5000,2.4998,0.0000,1.0000,FOCUS,1
161.5312,-139.3212,0.0000,1.0000,FOCUS,1
161.5625,208.5000,0.0000,1.0000,FOCUS,1
161.5938,-133.1216,0.0000,1.0000,FOCUS,1
161.6250,3.2997,0.0000,1.0000,FOCUS,1
161.6562,146.3210,0.0000,1.0000,FOCUS,1
161.6875,-191.9000,0.0000,1.0000,FOCUS,1
161.7188,147.8218,0.0000,1.0000,FOCUS,1
161.7500,4.3000,0.0000,1.0000,FOCUS,1
161.7812,-133.7219,0.0000,1.0000,FOCUS,1
161.8125,203.1000,0.0000,1.0000,FOCUS,1
161.8438,-134.9209,0.0000,1.0000,FOCUS,1
161.8750,1.9002,0.0000,1.0000,FOCUS,1
161.9062,144.3217,0.0000,1.0000,FOCUS,1
161.9375,-199.7000,0.0000,1.0000,FOCUS,1
161.9688,150.8211,0.0000,1.0000,FOCUS,1
162.0000,0.2000,0.0000,1.0000,RELAX,0
162.0312,-141.2213,0.0000,1.0000,RELAX,0
162.0625,207.8000,0.0000,1.0000,RELAX,0
162.0938,-137.4214,0.0000,1.0000,RELAX,0
162.1250,4.3001,0.0000,1.0000,RELAX,0
162.1562,145.2214,0.0000,1.0000,RELAX,0
162.1875,-195.3000,0.0000,1.0000,RELAX,0
162.2188,144.8214,0.0000,1.0000,RELAX,0
162.2500,4.1999,0.0000,1.0000,RELAX,0
162.2812,-138.7215,0.0000,1.0000,RELAX,0
162.3125,204.7000,0.0000,1.0000,RELAX,0
162.3438,-136.2213,0.0000,1.0000,RELAX,0
162.3750,3.9000,0.0000,1.0000,RELAX,0
162.4062,141.5213,0.0000,1.0000,RELAX,0
162.4375,-197.5000,0.0000,1.0000,RELAX,0
162.4688,143.3215,0.0000,1.0000,RELAX,0
162.5000,9.0998,0.0000,1.0000,RELAX,0
162.5312,-141.1212,0.0000,1.0000,RELAX,0
162.5625,200.9000,0.0000,1.0000,RELAX,0
162.5938,-138.4216,0.0000,1.0000,RELAX,0
162.6250,9.3997,0.0000,1.0000,RELAX,0
162.6562,143.5210,0.0000,1.0000,RELAX,0
162.6875,-193.3000,0.0000,1.0000,RELAX,0
162.7188,144.7218,0.0000,1.0000,RELAX,0
162.7500,9.0000,0.0000,1.0000,RELAX,0
162.7812,-132.3219,0.0000,1.0000,RELAX,0
162.8125,205.2000,0.0000,1.0000,RELAX,0
162.8438,-139.8209,0.0000,1.0000,RELAX,0
162.8750,3.7002,0.0000,1.0000,RELAX,0
162.9062,150.4217,0.0000,1.0000,RELAX,0
162.9375,-191.3000,0.0000,1.0000,RELAX,0
162.9688,146.2211,0.0000,1.0000,RELAX,0
163.0000,9.8000,0.0000,1.0000,RELAX,0
163.0312,-140.5213,0.0000,1.0000,RELAX,0
163.0625,208.0000,0.0000,1.0000,RELAX,0
163.0938,-134.2214,0.0000,1.0000,RELAX,0
163.1250,5.4001,0.0000,1.0000,RELAX,0
163.1562,146.2214,0.0000,1.0000,RELAX,0
163.1875,-192.0000,0.0000,1.0000,RELAX,0
163.2188,146.3214,0.0000,1.0000,RELAX,0
163.2500,2.2999,0.0000,1.0000,RELAX,0
163.2812,-132.6215,0.0000,1.0000,RELAX,0
163.3125,208.2000,0.0000,1.0000,RELAX,0
163.3438,-140.4213,0.0000,1.0000,RELAX,0
163.3750,1.1000,0.0000,1.0000,RELAX,0
163.4062,146.6213,0.0000,1.0000,RELAX,0
163.4375,-197.4000,0.0000,1.0000,RELAX,0
163.4688,148.5215,0.0000,1.0000,RELAX,0
163.5000,2.5998,0.0000,1.0000,RELAX,0
163.5312,-133.8212,0.0000,1.0000,RELAX,0
163.5625,202.8000,0.0000,1.0000,RELAX,0
163.5938,-132.6216,0.0000,1.0000,RELAX,0
163.6250,2.6997,0.0000,1.0000,RELAX,0
163.6562,145.4210,0.0000,1.0000,RELAX,0
163.6875,-197.9000,0.0000,1.0000,RELAX,0
163.7188,144.8218,0.0000,1.0000,RELAX,0
163.7500,1.4000,0.0000,1.0000,RELAX,0
163.7812,-140.9219,0.0000,1.0000,RELAX,0
163.8125,200.9000,0.0000,1.0000,RELAX,0
163.8438,-139.4209,0.0000,1.0000,RELAX,0
163.8750,3.5002,0.0000,1.0000,RELAX,0
163.9062,145.2217,0.0000,1.0000,RELAX,0
163.9375,-192.2000,0.0000,1.0000,RELAX,0
163.9688,148.8211,0.0000,1.0000,RELAX,0
164.0000,7.9000,0.0000,1.0000,FOCUS,1
164.0312,-135.8213,0.0000,1.0000,FOCUS,1
164.0625,202.6000,0.0000,1.0000,FOCUS,1
164.0938,-134.9214,0.0000,1.0000,FOCUS,1
164.1250,8.5001,0.0000,1.0000,FOCUS,1
164.1562,150.0214,0.0000,1.0000,FOCUS,1
164.1875,-194.0000,0.0000,1.0000,FOCUS,1
164.2188,149.0214,0.0000,1.0000,FOCUS,1
164.2500,9.6999,0.0000,1.0000,FOCUS,1
164.2812,-131.8215,0.0000,1.0000,FOCUS,1
164.3125,206.8000,0.0000,1.0000,FOCUS,1
164.3438,-134.7213,0.0000,1.0000,FOCUS,1
164.3750,4.4000,0.0000,1.0000,FOCUS,1
164.4062,145.2213,0.0000,1.0000,FOCUS,1
164.4375,-195.3000,0.0000,1.0000,FOCUS,1
164.4688,142.5215,0.0000,1.0000,FOCUS,1
164.5000,5.9998,0.0000,1.0000,FOCUS,1
164.5312,-140.9212,0.0000,1.0000,FOCUS,1
164.5625,200.8000,0.0000,1.0000,FOCUS,1
164.5938,-136.0217,0.0000,1.0000,FOCUS,1
164.6250,9.5997,0.0000,1.0000,FOCUS,1
164.6562,145.0210,0.0000,1.0000,FOCUS,1
164.6875,-196.4000,0.0000,1.0000,FOCUS,1
164.7188,147.7218,0.0000,1.0000,FOCUS,1
164.7500,7.7000,0.0000,1.0000,FOCUS,1
164.7812,-139.9219,0.0000,1.0000,FOCUS,1
164.8125,206.5000,0.0000,1.0000,FOCUS,1
164.8438,-134.3209,0.0000,1.0000,FOCUS,1
164.8750,0.9002,0.0000,1.0000,FOCUS,1
164.9062,141.7217,0.0000,1.0000,FOCUS,1
164.9375,-199.5000,0.0000,1.0000,FOCUS,1
164.9688,148.2211,0.0000,1.0000,FOCUS,1
165.0000,3.9000,0.0000,1.0000,RELAX,0
165.0312,-140.7213,0.0000,1.0000,RELAX,0
165.0625,201.2000,0.0000,1.0000,RELAX,0
165.0938,-136.9214,0.0000,1.0000,RELAX,0
165.1250,3.2001,0.0000,1.0000,RELAX,0
165.1562,149.3214,0.0000,1.0000,RELAX,0
165.1875,-191.6000,0.0000,1.0000,RELAX,0
165.2188,149.3214,0.0000,1.0000,RELAX,0
165.2500,8.9999,0.0000,1.0000,RELAX,0
165.2812,-136.6215,0.0000,1.0000,RELAX,0
165.3125,203.5000,0.0000,1.0000,RELAX,0
165.3438,-139.4213,0.0000,1.0000,RELAX,0
165.3750,-0.0000,0.0000,1.0000,RELAX,0
165.4062,150.3213,0.0000,1.0000,RELAX,0
165.4375,-198.0000,0.0000,1.0000,RELAX,0
165.4688,148.0215,0.0000,1.0000,RELAX,0
165.5000,5.4998,0.0000,1.0000,RELAX,0
165.5312,-139.6212,0.0000,1.0000,RELAX,0
165.5625,200.8000,0.0000,1.0000,RELAX,0
165.5938,-138.9216,0.0000,1.0000,RELAX,0
165.6250,9.6997,0.0000,1.0000,RELAX,0
165.6562,141.8210,0.0000,1.0000,RELAX,0
165.6875,-199.0000,0.0000,1.0000,RELAX,0
165.7188,146.2218,0.0000,1.0000,RELAX,0
165.7500,0.9000,0.0000,1.0000,RELAX,0
165.7812,-139.6219,0.0000,1.0000,RELAX,0
165.8125,205.0000,0.0000,1.0000,RELAX,0
165.8438,-137.9209,0.0000,1.0000,RELAX,0
165.8750,5.5002,0.0000,1.0000,RELAX,0
165.9062,146.2217,0.0000,1.0000,RELAX,0
165.9375,-193.5000,0.0000,1.0000,RELAX,0
165.9688,144.0211,0.0000,1.0000,RELAX,0
166.0000,7.6000,0.0000,1.0000,RELAX,0
166.0312,-135.6213,0.0000,1.0000,RELAX,0
166.0625,203.3000,0.0000,1.0000,RELAX,0
166.0938,-133.6214,0.0000,1.0000,RELAX,0
166.1250,5.9001,0.0000,1.0000,RELAX,0
166.1562,150.7214,0.0000,1.0000,RELAX,0
166.1875,-195.1000,0.0000,1.0000,RELAX,0
166.2188,146.8214,0.0000,1.0000,RELAX,0
166.2500,-0.0001,0.0000,1.0000,RELAX,0
166.2812,-140.6215,0.0000,1.0000,RELAX,0
166.3125,204.6000,0.0000,1.0000,RELAX,0
166.3438,-134.8213,0.0000,1.0000,RELAX,0
166.3750,7.6000,0.0000,1.0000,RELAX,0
166.4062,141.4213,0.0000,1.0000,RELAX,0
166.4375,-192.6000,0.0000,1.0000,RELAX,0
166.4688,144.8215,0.0000,1.0000,RELAX,0
166.5000,7.3998,0.0000,1.0000,RELAX,0
166.5312,-136.7212,0.0000,1.0000,RELAX,0
166.5625,209.2000,0.0000,1.0000,RELAX,0
166.5938,-135.5217,0.0000,1.0000,RELAX,0
166.6250,5.7997,0.0000,1.0000,RELAX,0
166.6562,148.5210,0.0000,1.0000,RELAX,0
166.6875,-199.6000,0.0000,1.0000,RELAX,0
166.7188,146.6218,0.0000,1.0000,RELAX,0
166.7500,0.4000,0.0000,1.0000,RELAX,0
166.7812,-140.6219,0.0000,1.0000,RELAX,0
166.8125,205.9000,0.0000,1.0000,RELAX,0
166.8438,-134.4209,0.0000,1.0000,RELAX,0
166.8750,6.9002,0.0000,1.0000,RELAX,0
166.9062,144.6217,0.0000,1.0000,RELAX,0
166.9375,-194.8000,0.0000,1.0000,RELAX,0
166.9688,142.6211,0.0000,1.0000,RELAX,0
167.0000,8.4000,0.0000,1.0000,RELAX,0
167.0312,-137.7213,0.0000,1.0000,RELAX,0
167.0625,208.7000,0.0000,1.0000,RELAX,0
167.0938,-132.4214,0.0000,1.0000,RELAX,0
167.1250,9.4001,0.0000,1.0000,RELAX,0
167.1562,143.7214,0.0000,1.0000,RELAX,0
167.1875,-191.9000,0.0000,1.0000,RELAX,0
167.2188,151.0214,0.0000,1.0000,RELAX,0
167.2500,8.9999,0.0000,1.0000,RELAX,0
167.2812,-137.8215,0.0000,1.0000,RELAX,0
167.3125,202.9000,0.0000,1.0000,RELAX,0
167.3438,-131.5213,0.0000,1.0000,RELAX,0
167.3750,6.8000,0.0000,1.0000,RELAX,0
167.4062,148.0213,0.0000,1.0000,RELAX,0
167.4375,-199.7000,0.0000,1.0000,RELAX,0
167.4688,142.4215,0.0000,1.0000,RELAX,0
167.5000,4.3998,0.0000,1.0000,RELAX,0
167.5312,-133.0212,0.0000,1.0000,RELAX,0
167.5625,205.6000,0.0000,1.0000,RELAX,0
167.5938,-132.4216,0.0000,1.0000,RELAX,0
167.6250,7.4997,0.0000,1.0000,RELAX,0
167.6562,141.7210,0.0000,1.0000,RELAX,0
167.6875,-198.6000,0.0000,1.0000,RELAX,0
167.7188,148.7218,0.0000,1.0000,RELAX,0
167.7500,6.0000,0.0000,1.0000,RELAX,0
167.7812,-133.2219,0.0000,1.0000,RELAX,0
167.8125,205.6000,0.0000,1.0000,RELAX,0
167.8438,-134.1209,0.0000,1.0000,RELAX,0
167.8750,7.9002,0.0000,1.0000,RELAX,0
167.9062,150.3217,0.0000,1.0000,RELAX,0
167.9375,-193.7000,0.0000,1.0000,RELAX,0
167.9688,150.0211,0.0000,1.0000,RELAX,0
168.0000,9.3000,0.0000,1.0000,RELAX,0
168.0312,-140.5213,0.0000,1.0000,RELAX,0
168.0625,200.1000,0.0000,1.0000,RELAX,0
168.0938,-133.6214,0.0000,1.0000,RELAX,0
168.1250,0.1001,0.0000,1.0000,RELAX,0
168.1562,147.8214,0.0000,1.0000,RELAX,0
168.1875,-192.3000,0.0000,1.0000,RELAX,0
168.2188,144.9214,0.0000,1.0000,RELAX,0
168.2500,1.8999,0.0000,1.0000,RELAX,0
168.2812,-131.8215,0.0000,1.0000,RELAX,0
168.3125,201.2000,0.0000,1.0000,RELAX,0
168.3438,-136.5213,0.0000,1.0000,RELAX,0
168.3750,7.2000,0.0000,1.0000,RELAX,0
168.4062,146.7213,0.0000,1.0000,RELAX,0
168.4375,-196.4000,0.0000,1.0000,RELAX,0
168.4688,150.4215,0.0000,1.0000,RELAX,0
168.5000,3.0998,0.0000,1.0000,RELAX,0
168.5312,-135.2212,0.0000,1.0000,RELAX,0
168.5625,202.7000,0.0000,1.0000,RELAX,0
168.5938,-137.0217,0.0000,1.0000,RELAX,0
168.6250,4.3997,0.0000,1.0000,RELAX,0
168.6562,150.9210,0.0000,1.0000,RELAX,0
168.6875,-199.5000,0.0000,1.0000,RELAX,0
168.7188,148.4218,0.0000,1.0000,RELAX,0
168.7500,0.3000,0.0000,1.0000,RELAX,0
168.7812,-134.6219,0.0000,1.0000,RELAX,0
168.8125,200.0000,0.0000,1.0000,RELAX,0
168.8438,-133.7209,0.0000,1.0000,RELAX,0
