time,amplitude,theta_power,alpha_power,beta_power,gamma_power,command,visual_impairment,motor_impairment,attention_deficit
6.602,-41.91,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.605,-37.5,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.609,-45.73,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.613,-31.56,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.617,-30.46,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.621,-10.07,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.625,0.2,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.629,7.45,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.633,19.01,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.637,26.84,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.641,37.43,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.645,41.43,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.648,45.29,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.652,55.89,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.656,47.16,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.66,43.08,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.664,36.45,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.668,38.64,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.672,30.28,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.676,19.85,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.68,19.18,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.684,13.59,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.688,7.58,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.691,-1.98,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.695,-5.39,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.699,-10.02,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.703,-3.94,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.707,-0.99,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.711,-14.07,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.715,-11.91,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.719,-2.48,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.723,-4.36,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.727,3.53,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.73,-2.67,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.734,5.75,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.738,12.02,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.742,25.48,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.746,8.52,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.75,7.49,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.754,25.75,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.758,14.68,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.762,16.63,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.766,18.23,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.77,13.81,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.773,19.27,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.777,20.37,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.781,9.51,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.785,8.74,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.789,5.74,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.793,0.92,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.797,-0.16,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.801,-6.37,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.805,-21.71,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.809,-22.56,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.812,-26.7,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.816,-28.75,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.82,-33.12,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.824,-65.52,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.828,-61.32,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.832,-60.03,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.836,-75.67,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.84,-81.03,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.844,-69.82,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.848,-64.51,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.852,-72.08,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.855,-59.88,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.859,-43.33,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.863,-33.27,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.867,-22.95,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.871,0.94,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.875,6.76,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.879,24.46,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.883,40.98,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.887,51.43,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.891,65.6,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.895,69.97,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.898,71.17,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.902,66.53,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.906,74.23,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.91,75.81,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.914,69.63,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.918,59.4,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.922,46.01,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.926,43.7,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.93,28.7,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.934,29.5,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.938,12.38,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.941,9.86,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.945,3.64,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.949,-0.9,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.953,-11.44,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.957,-11.69,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.961,-2.63,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.965,-10.03,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.969,-11.03,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.973,-11.89,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.977,-11.65,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.98,-16.46,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.984,-22.25,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.988,-17.63,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.992,-11.19,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.996,-19.38,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
7.0,-53.01,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.004,-40.1,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.008,-50.42,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.012,-53.89,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.016,-50.21,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.02,-46.85,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.023,-44.82,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.027,-32.55,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.031,-24.27,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.035,-8.35,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.039,2.92,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.043,8.34,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.047,9.21,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.051,18.17,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.055,21.66,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.059,28.69,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.062,26.42,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.066,28.49,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.07,24.97,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.074,17.83,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.078,19.99,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.082,7.47,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.086,7.48,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.09,-4.02,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.094,-3.67,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.098,3.88,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.102,7.14,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.105,-2.65,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.109,-5.24,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.113,7.21,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.117,-2.05,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.121,6.72,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.125,4.53,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.129,4.8,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.133,7.24,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.137,-3.77,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.141,6.56,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.145,-3.25,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.148,-15.98,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.152,-13.86,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.156,-11.37,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.16,-26.99,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.164,-21.15,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.168,-32.05,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.172,-30.24,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.176,-31.52,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.18,-32.61,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.184,-19.41,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.188,-10.47,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.191,-6.5,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.195,8.93,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.199,5.5,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.203,11.69,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.207,30.69,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.211,38.13,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.215,43.1,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.219,49.14,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.223,49.77,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.227,55.53,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.23,46.84,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.234,44.66,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.238,50.68,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.242,42.58,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.246,45.1,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.25,29.03,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.254,28.64,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.258,18.23,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.262,19.21,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.266,10.47,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.27,10.92,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.273,-7.03,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.277,-4.32,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.281,-14.55,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.285,-11.04,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.289,-8.81,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.293,-25.16,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.297,-25.28,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.301,-29.67,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.305,-35.34,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.309,-48.55,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.312,-54.0,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.316,-65.14,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.32,-59.58,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.324,-70.11,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.328,-79.01,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.332,-80.83,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.336,-75.03,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.34,-72.27,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.344,-60.45,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.348,-56.95,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.352,-40.58,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.355,-35.92,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.359,-14.12,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.363,-0.45,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.367,9.93,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.371,25.19,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.375,45.87,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.379,48.77,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.383,67.82,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.387,69.53,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.391,76.16,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.395,72.74,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.398,76.59,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.402,71.24,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.406,68.0,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.41,61.0,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.414,56.17,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.418,48.03,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.422,49.36,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.426,33.36,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.43,25.77,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.434,28.31,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.438,24.79,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.441,15.8,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.445,7.9,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.449,4.95,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.453,5.28,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.457,-0.16,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.461,6.04,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.465,-20.3,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.469,-20.0,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.473,-26.15,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.477,-32.48,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.48,-46.85,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.484,-46.08,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.488,-55.57,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.492,-53.07,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.496,-56.35,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.5,-49.28,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.504,-58.63,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.508,-43.43,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.512,-41.75,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.516,-34.23,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.52,-38.43,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.523,-12.92,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.527,-8.55,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.531,4.75,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.535,9.22,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.539,13.88,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.543,25.82,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.547,20.38,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.551,32.97,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.555,30.69,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.559,25.87,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.562,24.67,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.566,15.83,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.57,22.54,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.574,13.68,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.578,5.82,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.582,0.21,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.586,-0.76,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.59,0.2,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.594,-3.8,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.598,-4.18,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.602,-0.37,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.605,-1.02,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.609,-1.92,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.613,-2.52,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.617,5.68,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.621,6.2,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.625,1.01,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.629,9.04,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.633,1.52,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.637,-4.31,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.641,-16.52,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.645,-10.06,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.648,-22.03,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.652,-17.75,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.656,-26.31,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.66,-25.14,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.664,-21.65,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.668,-32.78,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.672,-32.68,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.676,-26.17,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.68,-16.19,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.684,-7.72,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.688,-2.5,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.691,12.45,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
